Product Title,Product Price,Product Link,Review Count,Shop
靓升 笔记本A5本子 2024年工作会议记录本商务软皮记事本办公日记本b5学生考研加厚书写本日记文具可印logo,￥8.80,https://item.jd.com/100076256323.html,23,靓升京东自营旗舰店
靓升 笔记本A5本子 2024年工作会议记录本商务软皮记事本办公日记本b5学生考研加厚书写本日记文具可印logo,￥8.80,https://item.jd.com/100076256303.html,23,靓升京东自营旗舰店
靓升 笔记本A5本子 2024年工作会议记录本商务软皮记事本办公日记本b5学生考研加厚书写本日记文具可印logo,￥8.80,https://item.jd.com/100076256303.html,23,靓升京东自营旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
联想（Lenovo）小新14/小新16 2024款 锐龙版 AI高能轻薄笔记本电脑 小新14】锐龙 7 8845H 16G 512G,￥4046.00,https://item.jd.com/10096491976373.html,31,联想京东自营官方旗舰店
华硕a豆14 2024 高颜值AI轻薄本 笔记本电脑(13代i5 16G 1T 全高清护眼屏 豆叮AI助手)商务办公学生 青,￥3999.00,https://item.jd.com/100096927364.html,79,华硕京东自营官方旗舰店
华硕a豆14 2024 高颜值AI轻薄本 笔记本电脑(13代i5 16G 1T 全高清护眼屏 豆叮AI助手)商务办公学生 粉,￥4099.00,https://item.jd.com/100088387305.html,79,华硕京东自营官方旗舰店
华硕a豆x橘朵 闪光礼盒,￥4499.00,https://item.jd.com/100097113058.html,79,华硕京东自营官方旗舰店
ThinkPad S2 Yoga 联想13.3英寸轻薄笔记本电脑(13代酷睿i7-1355U 32G 1TB 翻转触控 经典黑)商务办公本,￥8999.00,https://item.jd.com/100078229567.html,200,ThinkPad京东自营旗舰店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
联想（Lenovo）ThinkPad L13 yoga 13.3英寸轻薄商务360度翻转二合一笔记本电脑触摸屏 升级:12代i5 16G 1T固 黑色 带笔 Win11系统/触摸屏手写笔,￥6899.00,https://item.jd.com/63850975501.html,200,华杰通力办公专营店
商务精美多功能笔记本子充电宝移动电源记事本活页会议记录年会礼品礼盒套装毕业教师节送老师定制印logo 莫兰迪窗花扣无线收纳本龙头笔灰色,￥148.00,https://item.jd.com/10075609173690.html,200,飞丽普旗舰店
淼许 国潮活页笔记本子故宫文创高颜值记事本商务会议记录本可拆卸加厚工作日记本可定制企业Logo A5雾霾蓝丨加厚240页,￥17.80,https://item.jd.com/10095355050129.html,200,淼许办公专营店
智美环球 38妇女节 简约a5商务笔记本子套装记事本伴手礼品企业年会礼盒定制会送纪念礼物平装收纳本笔 TPS0012,￥43.80,https://item.jd.com/100043671386.html,200,智美环球京东自营旗舰店
懿墨 新款党员学习笔记本A5三会一课党支部小组工作会议记录本党委红色记事本子礼盒套装定制可印LOGO 【礼盒装】平装款：A5-棕色-党员学习-A款,￥29.80,https://item.jd.com/10046790606841.html,200,懿墨文具旗舰店
得力(deli)羊巴皮笔记本子 开学礼物 加厚精美软面皮面本记事本日记本商务办公记录本 【店长推荐】A5四本装640页-四色,￥25.90,https://item.jd.com/10092953678123.html,200,得力官方旗舰店
商务精美多功能笔记本子充电宝移动电源记事本活页会议记录年会礼品礼盒套装毕业教师节送老师定制印logo 莫兰迪窗花扣无线收纳本龙头笔灰色,￥148.00,https://item.jd.com/10075609173690.html,200,飞丽普旗舰店
淼许 国潮活页笔记本子故宫文创高颜值记事本商务会议记录本可拆卸加厚工作日记本可定制企业Logo A5雾霾蓝丨加厚240页,￥17.80,https://item.jd.com/10095355050129.html,200,淼许办公专营店
智美环球 38妇女节 简约a5商务笔记本子套装记事本伴手礼品企业年会礼盒定制会送纪念礼物平装收纳本笔 TPS0012,￥43.80,https://item.jd.com/100043671386.html,200,智美环球京东自营旗舰店
懿墨 新款党员学习笔记本A5三会一课党支部小组工作会议记录本党委红色记事本子礼盒套装定制可印LOGO 【礼盒装】平装款：A5-棕色-党员学习-A款,￥29.80,https://item.jd.com/10046790606841.html,200,懿墨文具旗舰店
得力(deli)羊巴皮笔记本子 开学礼物 加厚精美软面皮面本记事本日记本商务办公记录本 【店长推荐】A5四本装640页-四色,￥25.90,https://item.jd.com/10092953678123.html,200,得力官方旗舰店
商务精美多功能笔记本子充电宝移动电源记事本活页会议记录年会礼品礼盒套装毕业教师节送老师定制印logo 莫兰迪窗花扣无线收纳本龙头笔灰色,￥148.00,https://item.jd.com/10075609173690.html,200,飞丽普旗舰店
淼许 国潮活页笔记本子故宫文创高颜值记事本商务会议记录本可拆卸加厚工作日记本可定制企业Logo A5雾霾蓝丨加厚240页,￥17.80,https://item.jd.com/10095355050129.html,200,淼许办公专营店
智美环球 38妇女节 简约a5商务笔记本子套装记事本伴手礼品企业年会礼盒定制会送纪念礼物平装收纳本笔 TPS0012,￥43.80,https://item.jd.com/100043671386.html,200,智美环球京东自营旗舰店
懿墨 新款党员学习笔记本A5三会一课党支部小组工作会议记录本党委红色记事本子礼盒套装定制可印LOGO 【礼盒装】平装款：A5-棕色-党员学习-A款,￥29.80,https://item.jd.com/10046790606841.html,200,懿墨文具旗舰店
得力(deli)羊巴皮笔记本子 开学礼物 加厚精美软面皮面本记事本日记本商务办公记录本 【店长推荐】A5四本装640页-四色,￥25.90,https://item.jd.com/10092953678123.html,200,得力官方旗舰店
商务精美多功能笔记本子充电宝移动电源记事本活页会议记录年会礼品礼盒套装毕业教师节送老师定制印logo 莫兰迪窗花扣无线收纳本龙头笔灰色,￥148.00,https://item.jd.com/10075609173690.html,200,飞丽普旗舰店
淼许 国潮活页笔记本子故宫文创高颜值记事本商务会议记录本可拆卸加厚工作日记本可定制企业Logo A5雾霾蓝丨加厚240页,￥17.80,https://item.jd.com/10095355050129.html,200,淼许办公专营店
智美环球 38妇女节 简约a5商务笔记本子套装记事本伴手礼品企业年会礼盒定制会送纪念礼物平装收纳本笔 TPS0012,￥43.80,https://item.jd.com/100043671386.html,200,智美环球京东自营旗舰店
懿墨 新款党员学习笔记本A5三会一课党支部小组工作会议记录本党委红色记事本子礼盒套装定制可印LOGO 【礼盒装】平装款：A5-棕色-党员学习-A款,￥29.80,https://item.jd.com/10046790606841.html,200,懿墨文具旗舰店
得力(deli)羊巴皮笔记本子 开学礼物 加厚精美软面皮面本记事本日记本商务办公记录本 【店长推荐】A5四本装640页-四色,￥25.90,https://item.jd.com/10092953678123.html,200,得力官方旗舰店
商务精美多功能笔记本子充电宝移动电源记事本活页会议记录年会礼品礼盒套装毕业教师节送老师定制印logo 莫兰迪窗花扣无线收纳本龙头笔灰色,￥148.00,https://item.jd.com/10075609173690.html,200,飞丽普旗舰店
淼许 国潮活页笔记本子故宫文创高颜值记事本商务会议记录本可拆卸加厚工作日记本可定制企业Logo A5雾霾蓝丨加厚240页,￥17.80,https://item.jd.com/10095355050129.html,200,淼许办公专营店
智美环球 38妇女节 简约a5商务笔记本子套装记事本伴手礼品企业年会礼盒定制会送纪念礼物平装收纳本笔 TPS0012,￥43.80,https://item.jd.com/100043671386.html,200,智美环球京东自营旗舰店
懿墨 新款党员学习笔记本A5三会一课党支部小组工作会议记录本党委红色记事本子礼盒套装定制可印LOGO 【礼盒装】平装款：A5-棕色-党员学习-A款,￥29.80,https://item.jd.com/10046790606841.html,200,懿墨文具旗舰店
得力(deli)羊巴皮笔记本子 开学礼物 加厚精美软面皮面本记事本日记本商务办公记录本 【店长推荐】A5四本装640页-四色,￥25.90,https://item.jd.com/10092953678123.html,200,得力官方旗舰店
商务精美多功能笔记本子充电宝移动电源记事本活页会议记录年会礼品礼盒套装毕业教师节送老师定制印logo 莫兰迪窗花扣无线收纳本龙头笔灰色,￥148.00,https://item.jd.com/10075609173690.html,200,飞丽普旗舰店
淼许 国潮活页笔记本子故宫文创高颜值记事本商务会议记录本可拆卸加厚工作日记本可定制企业Logo A5雾霾蓝丨加厚240页,￥17.80,https://item.jd.com/10095355050129.html,200,淼许办公专营店
智美环球 38妇女节 简约a5商务笔记本子套装记事本伴手礼品企业年会礼盒定制会送纪念礼物平装收纳本笔 TPS0012,￥43.80,https://item.jd.com/100043671386.html,200,智美环球京东自营旗舰店
懿墨 新款党员学习笔记本A5三会一课党支部小组工作会议记录本党委红色记事本子礼盒套装定制可印LOGO 【礼盒装】平装款：A5-棕色-党员学习-A款,￥29.80,https://item.jd.com/10046790606841.html,200,懿墨文具旗舰店
得力(deli)羊巴皮笔记本子 开学礼物 加厚精美软面皮面本记事本日记本商务办公记录本 【店长推荐】A5四本装640页-四色,￥25.90,https://item.jd.com/10092953678123.html,200,得力官方旗舰店
商务精美多功能笔记本子充电宝移动电源记事本活页会议记录年会礼品礼盒套装毕业教师节送老师定制印logo 莫兰迪窗花扣无线收纳本龙头笔灰色,￥148.00,https://item.jd.com/10075609173690.html,200,飞丽普旗舰店
淼许 国潮活页笔记本子故宫文创高颜值记事本商务会议记录本可拆卸加厚工作日记本可定制企业Logo A5雾霾蓝丨加厚240页,￥17.80,https://item.jd.com/10095355050129.html,200,淼许办公专营店
智美环球 38妇女节 简约a5商务笔记本子套装记事本伴手礼品企业年会礼盒定制会送纪念礼物平装收纳本笔 TPS0012,￥43.80,https://item.jd.com/100043671386.html,200,智美环球京东自营旗舰店
懿墨 新款党员学习笔记本A5三会一课党支部小组工作会议记录本党委红色记事本子礼盒套装定制可印LOGO 【礼盒装】平装款：A5-棕色-党员学习-A款,￥29.80,https://item.jd.com/10046790606841.html,200,懿墨文具旗舰店
得力(deli)羊巴皮笔记本子 开学礼物 加厚精美软面皮面本记事本日记本商务办公记录本 【店长推荐】A5四本装640页-四色,￥25.90,https://item.jd.com/10092953678123.html,200,得力官方旗舰店
拍拍联想 (Lenovo) 二手笔记本 14/15.6寸 商务办公 视频剪辑 设计制图 轻薄笔记本电脑 双核-4G-320G-HD核显 经济实用款 95成新,￥458.00,https://item.jd.com/10095477080561.html,200,渝新优品二手电脑专营店
拍拍联想 (Lenovo) 二手笔记本 14/15.6寸 商务办公 视频剪辑 设计制图 轻薄笔记本电脑 双核-4G-320G-HD核显 经济实用款 95成新,￥458.00,https://item.jd.com/10095477080561.html,200,渝新优品二手电脑专营店
小米笔记本电脑 红米 RedmiBook Pro 16 2024 酷睿标压Ultra5 3.1K165hz高刷屏 轻薄本(32G 1T)灰,￥5999.00,https://item.jd.com/100094105274.html,500,小米京东自营旗舰店
小米笔记本电脑 红米 RedmiBook Pro 14 2024 酷睿标压Ultra5 2.8K120hz高刷屏 轻薄本(32G 1T)蓝,￥5499.00,https://item.jd.com/100094105258.html,500,小米京东自营旗舰店
智美环球 学习强国党员纪念品定制logo党员学习笔记本文具a5记事本商务礼品套装会议年会礼品 学习强国杯本雨伞笔U盘音响电源七件套红色配6号红盒,￥208.00,https://item.jd.com/10044150796359.html,500,智美环球办公专营店
智美环球 学习强国党员纪念品定制logo党员学习笔记本文具a5记事本商务礼品套装会议年会礼品 学习强国杯本雨伞笔U盘音响电源七件套红色配6号红盒,￥208.00,https://item.jd.com/10044150796359.html,500,智美环球办公专营店
智美环球 学习强国党员纪念品定制logo党员学习笔记本文具a5记事本商务礼品套装会议年会礼品 学习强国杯本雨伞笔U盘音响电源七件套红色配6号红盒,￥208.00,https://item.jd.com/10044150796359.html,500,智美环球办公专营店
智美环球 学习强国党员纪念品定制logo党员学习笔记本文具a5记事本商务礼品套装会议年会礼品 学习强国杯本雨伞笔U盘音响电源七件套红色配6号红盒,￥208.00,https://item.jd.com/10044150796359.html,500,智美环球办公专营店
智美环球 学习强国党员纪念品定制logo党员学习笔记本文具a5记事本商务礼品套装会议年会礼品 学习强国杯本雨伞笔U盘音响电源七件套红色配6号红盒,￥208.00,https://item.jd.com/10044150796359.html,500,智美环球办公专营店
智美环球 学习强国党员纪念品定制logo党员学习笔记本文具a5记事本商务礼品套装会议年会礼品 学习强国杯本雨伞笔U盘音响电源七件套红色配6号红盒,￥208.00,https://item.jd.com/10044150796359.html,500,智美环球办公专营店
智美环球 学习强国党员纪念品定制logo党员学习笔记本文具a5记事本商务礼品套装会议年会礼品 学习强国杯本雨伞笔U盘音响电源七件套红色配6号红盒,￥208.00,https://item.jd.com/10044150796359.html,500,智美环球办公专营店
华硕无畏Pro15 2024酷睿标压Ultra9 2.8K OLED屏全能AI轻薄笔记本电脑(U9-185H 高性能RTX4060 16G 1T),￥8999.00,https://item.jd.com/100090193788.html,1000,华硕京东自营官方旗舰店
华硕无畏Pro15 2024酷睿标压Ultra5 2.8K OLED高刷AI超轻薄商务办公笔记本电脑(U5-125H 32G 1T EVO)蓝,￥5499.00,https://item.jd.com/100087464223.html,1000,华硕京东自营官方旗舰店
华硕无畏Pro15 13代酷睿标压i9 15.6英寸全能轻薄笔记本电脑 13代标压i9 16G 1T RTX4050 144Hz 银,￥6999.00,https://item.jd.com/10077784462494.html,1000,华硕电脑京东自营官方旗舰店
华硕无畏Pro15 13代酷睿标压i9 15.6英寸全能轻薄笔记本电脑 13代标压i9 16G 1T RTX4050 144Hz 银,￥6999.00,https://item.jd.com/10077784462494.html,1000,华硕电脑京东自营官方旗舰店
华硕无畏Pro15 13代酷睿标压i9 15.6英寸全能轻薄笔记本电脑 13代标压i9 16G 1T RTX4050 144Hz 银,￥6999.00,https://item.jd.com/10077784462494.html,1000,华硕电脑京东自营官方旗舰店
华硕无畏Pro15 13代酷睿标压i9 15.6英寸全能轻薄笔记本电脑 13代标压i9 16G 1T RTX4050 144Hz 银,￥6999.00,https://item.jd.com/10077784462494.html,1000,华硕电脑京东自营官方旗舰店
华硕无畏Pro15 13代酷睿标压i9 15.6英寸全能轻薄笔记本电脑 13代标压i9 16G 1T RTX4050 144Hz 银,￥6999.00,https://item.jd.com/10077784462494.html,1000,华硕电脑京东自营官方旗舰店
华硕无畏Pro15 13代酷睿标压i9 15.6英寸全能轻薄笔记本电脑 13代标压i9 16G 1T RTX4050 144Hz 银,￥6999.00,https://item.jd.com/10077784462494.html,1000,华硕电脑京东自营官方旗舰店
